[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251028/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[INFO] Created clean destination directory.
[PASS] wvfFind_event14420_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12912_trackID5_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event7820_trackID10_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10101_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20605_trackID8_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event3935_trackID3_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event8056_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event19311_trackID3_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event12588_trackID16_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event19771_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event6888_trackID13_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event13558_trackID18_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event13980_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7974_trackID1_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1416_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8089_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7506_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event18086_trackID13_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event20999_trackID11_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event16235_trackID14_opNum6_merged.root → copied (ms_ch=6)
[SKIP] wvfFind_event2991_trackID41_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event1696_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12464_trackID15_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7296_trackID13_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event14894_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event13734_trackID21_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event19945_trackID8_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event2583_trackID18_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event5647_trackID8_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event9214_trackID2_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event13697_trackID2_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event11326_trackID8_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event20285_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3996_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event6598_trackID20_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event21001_trackID15_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event3355_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event1687_trackID19_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event13187_trackID27_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event24632_trackID6_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event51_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event745_trackID0_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event8216_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event9438_trackID25_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event9186_trackID22_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event1712_trackID19_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event6295_trackID15_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event3064_trackID17_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event15180_trackID3_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event2869_trackID8_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event10006_trackID22_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event810_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12510_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event20459_trackID19_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event14868_trackID18_opNum8_merged.root → copied (ms_ch=8)
[SKIP] wvfFind_event23424_trackID14_opNum2_2.root (ms_ch=2)
[PASS] wvfFind_event21217_trackID25_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event12019_trackID5_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event3568_trackID23_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22762_trackID11_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event17908_trackID29_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10152_trackID11_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event155_trackID2_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event18109_trackID25_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8334_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event23750_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event2988_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event8773_trackID3_opNum9.root → copied (ms_ch=9)
[PASS] wvfFind_event16703_trackID9_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event11131_trackID15_opNum3_merged.root → copied (ms_ch=3)
