
Processing ROOT file:
michelt0_decon_run028116_0005_dataflow4_datawriter_0_20240724T091521.root

Event: 2176 | Track IDs: 1 

Event: 2184 | Track IDs: 5 12 

Event: 2192 | Track IDs: 0 1 

Event: 2200 | Track IDs: 12 14 

Event: 2208 | Track IDs: 2 4 5 17 30 

Event: 2216 | Track IDs: 41 

Event: 2224 | Track IDs: 

Event: 2232 | Track IDs: 2 



Processing ROOT file:
michelt0_decon_run028116_0013_dataflow4_datawriter_0_20240724T091911.root

Event: 3228 | Track IDs: 7 

Event: 3236 | Track IDs: 3 17 

Event: 3244 | Track IDs: 0 1 21 

Event: 3252 | Track IDs: 0 

Event: 3260 | Track IDs: 15 

Event: 3268 | Track IDs: 9 25 27 

Event: 3276 | Track IDs: 

Event: 3284 | Track IDs: 3 

Event: 3292 | Track IDs: 

Event: 3300 | Track IDs: 2 

Event: 3308 | Track IDs: 24 

Event: 3316 | Track IDs: 

Event: 3324 | Track IDs: 

Event: 3332 | Track IDs: 0 5 7 15 

Event: 3340 | Track IDs: 

Event: 3348 | Track IDs: 

Event: 3356 | Track IDs: 1 10 19 

Event: 3364 | Track IDs: 28 

Event: 3372 | Track IDs: 

Event: 3380 | Track IDs: 9 

Event: 3388 | Track IDs: 8 15 

Event: 3396 | Track IDs: 1 5 

